Date,Share_Code,Year_High_GHS,Year_Low_GHS,Previous_Closing_Price_VWAP_GHS,Opening_Price_GHS,Closing_Price_GHS,Price_Change_GHS,Closing_Bid_Price_GHS,Closing_Offer_Price_GHS,Total_Shares_Traded,Total_Value_Traded,Last_Transactio_ Price_GHS
08/11/2016,CAL,1.05,0.75,0.85,0.85,0.85,0,0.79,0.85,0,,0.85
09/11/2016,CAL,1.05,0.75,0.85,0.85,0.79,-0.06,0.79,0.84,3300,,0.79
10/11/2016,CAL,1.05,0.75,0.79,0.79,0.79,0,0.79,0.8,4000,,0.79
11/11/2016,CAL,1.05,0.75,0.79,0.79,0.79,0,0.76,0.79,2300,,0.79
14/11/2016,CAL,1.05,0.75,0.79,0.79,0.78,-0.01,0.76,0.77,2000,,0.79
15/11/2016,CAL,1.05,0.75,0.78,0.79,0.78,0,0.76,0.78,1000,,0.79
16/11/2016,CAL,1.05,0.75,0.78,0.78,0.85,0.07,,0.85,361300,,0.76
17/11/2016,CAL,1.05,0.75,0.85,0.85,0.85,0,,0.85,100,,0.76
18/11/2016,CAL,1.05,0.75,0.85,0.85,0.85,0,,0.85,0,,0.76
21/11/2016,CAL,1.05,0.75,0.85,0.85,0.85,0,0.79,0.85,0,,0.76
22/11/2016,CAL,1.05,0.75,0.85,0.85,0.85,0,,0.8,0,,0.76
23/11/2016,CAL,1.05,0.75,0.85,0.85,0.85,0,0.79,0.82,0,,0.76
24/11/2016,CAL,1.05,0.75,0.85,0.85,0.79,-0.06,0.76,0.8,3300,,0.79
25/11/2016,CAL,1.05,0.75,0.79,0.79,0.79,0,0.76,0.79,3500,,0.79
28/11/2016,CAL,1.05,0.75,0.79,0.79,0.77,-0.02,,0.77,7800,,0.77
29/11/2016,CAL,1.05,0.75,0.77,0.77,0.76,-0.01,,0.77,1100,,0.76
30/11/2016,CAL,1.05,0.75,0.76,0.76,0.75,-0.01,0.7,0.76,3200,,0.76
01/12/2016,CAL,1.05,0.75,0.75,0.75,0.75,0,0.73,0.75,1000,,0.76
05/12/2016,CAL,1.05,0.75,0.75,0.75,0.75,0,0.72,0.75,2400,,0.76
06/12/2016,CAL,1.05,0.75,0.75,0.75,0.75,0,0.72,0.75,0,,0.76
07/12/2016,CAL,1.05,0.75,0.75,0.75,0.75,0,,0.75,0,,0.76
08/12/2016,CAL,1.05,0.75,0.75,0.75,0.75,0,,0.75,56500,,0.76
09/12/2016,CAL,1.05,0.75,0.75,0.75,0.75,0,,0.75,1500,,0.76
12/12/2016,CAL,1.05,0.75,0.75,0.75,0.75,0,,0.8,1600,,0.76
13/12/2016,CAL,1.05,0.75,0.75,0.75,0.75,0,,0.75,9100,,0.76
14/12/2016,CAL,1.05,0.74,0.75,0.75,0.74,-0.01,,0.74,646600,,0.74
15/12/2016,CAL,1.05,0.74,0.74,0.74,0.74,0,,0.74,14400,,0.74
16/12/2016,CAL,1.05,0.74,0.74,0.74,0.74,0,,0.75,1200,,0.74
19/12/2016,CAL,1.05,0.74,0.74,0.74,0.74,0,,0.75,3500,,0.74
20/12/2016,CAL,1.05,0.74,0.74,0.74,0.75,0.01,0.75,0.8,72100,,0.75
21/12/2016,CAL,1.05,0.74,0.75,0.75,0.75,0,0.75,,5100,,0.75
22/12/2016,CAL,1.05,0.74,0.75,0.75,0.75,0,0.75,0.8,3000,,0.75
23/12/2016,CAL,1.05,0.74,0.75,0.75,0.75,0,0.75,0.86,29100,,0.75
28/12/2016,CAL,1.05,0.74,0.75,0.75,0.75,0,0.75,,0,,0.75
29/12/2016,CAL,1.05,0.74,0.75,0.75,0.75,0,,0.75,58300,,0.75
30/12/2016,CAL,1.05,0.74,0.75,0.75,0.75,0,0.76,0.8,0,,0.75
03/01/2017,CAL,0.76,0.76,0.75,0.75,0.76,0.01,0.75,0.8,10500,,0.76
04/01/2017,CAL,0.78,0.76,0.76,0.76,0.78,0.02,,0.76,17300,,0.78
05/01/2017,CAL,0.78,0.76,0.78,0.78,0.78,0,0.77,0.78,4500,,0.78
06/01/2017,CAL,0.78,0.76,0.78,0.78,0.77,-0.01,,0.76,133700,,0.76
09/01/2017,CAL,0.78,0.76,0.77,0.77,0.76,-0.01,,0.76,16200,,0.76
10/01/2017,CAL,0.78,0.76,0.76,0.76,0.76,0,0.75,0.76,15900,,0.76
11/01/2017,CAL,0.78,0.76,0.76,0.76,0.76,0,0.75,0.76,3000,,0.76
12/01/2017,CAL,0.78,0.76,0.76,0.76,0.76,0,,0.76,13500,,0.76
13/01/2017,CAL,0.78,0.76,0.76,0.76,0.76,0,0.75,0.76,500,,0.76
16/01/2017,CAL,0.78,0.75,0.76,0.76,0.75,-0.01,0.75,0.76,35500,,0.76
17/01/2017,CAL,0.78,0.75,0.75,0.75,0.76,0.01,0.75,0.76,19400,,0.76
18/01/2017,CAL,0.78,0.75,0.76,0.76,0.76,0,0.75,0.76,24200,,0.76
19/01/2017,CAL,0.78,0.75,0.76,0.76,0.76,0,0.75,0.76,1800,,0.76
20/01/2017,CAL,0.78,0.75,0.76,0.76,0.76,0,0.75,0.76,14600,,0.76
23/01/2017,CAL,0.78,0.75,0.76,0.76,0.76,0,0.75,0.76,40000,,0.76
24/01/2017,CAL,0.78,0.75,0.76,0.76,0.76,0,0.75,0.76,23200,,0.76
25/01/2017,CAL,0.78,0.75,0.76,0.76,0.76,0,0.75,0.76,18900,,0.76
26/01/2017,CAL,0.78,0.75,0.76,0.76,0.76,0,0.75,0.76,111200,,0.76
27/01/2017,CAL,0.78,0.75,0.76,0.76,0.76,0,0.75,0.76,56700,,0.76
30/01/2017,CAL,0.78,0.75,0.76,0.76,0.76,0,0.75,0.76,9200,,0.76
31/01/2017,CAL,0.78,0.75,0.76,0.76,0.76,0,0.75,0.76,800,,0.76
01/02/2017,CAL,0.78,0.75,0.76,0.76,0.76,0,0.75,0.76,2200,,0.76
02/02/2017,CAL,0.78,0.75,0.76,0.76,0.76,0,0.75,0.76,59100,,0.76
03/02/2017,CAL,0.78,0.75,0.76,0.76,0.76,0,0.75,0.76,53900,,0.76
06/02/2017,CAL,0.78,0.75,0.76,0.76,0.76,0,0.75,0.76,600,,0.76
07/02/2017,CAL,0.78,0.65,0.76,0.76,0.65,-0.11,,0.7,4026400,,0.7
08/02/2017,CAL,0.78,0.65,0.65,0.65,0.75,0.1,0.7,0.75,1100,,0.75
09/02/2017,CAL,0.78,0.65,0.75,0.75,0.75,0,0.72,0.75,151837392,,0.75
10/02/2017,CAL,0.78,0.65,0.75,0.75,0.75,0,0.74,0.75,67100,,0.75
13/02/2017,CAL,0.78,0.65,0.75,0.75,0.75,0,0.73,0.75,600,,0.75
14/02/2017,CAL,0.78,0.65,0.75,0.75,0.75,0,0.73,0.75,17600,,0.75
15/02/2017,CAL,0.78,0.65,0.75,0.75,0.75,0,0.72,0.75,44000,,0.75
16/02/2017,CAL,0.78,0.65,0.75,0.75,0.75,0,0.73,0.76,20000,,0.75
17/02/2017,CAL,0.78,0.65,0.75,0.75,0.75,0,0.73,0.75,2600,,0.75
20/02/2017,CAL,0.78,0.65,0.75,0.75,0.75,0,0.73,0.75,0,,0.75
21/02/2017,CAL,0.78,0.65,0.75,0.75,0.75,0,0.75,0.78,1000,,0.75
22/02/2017,CAL,0.78,0.65,0.75,0.75,0.75,0,0.74,0.75,26400,,0.75
23/02/2017,CAL,0.78,0.65,0.75,0.75,0.75,0,0.74,0.75,56000,,0.75
24/02/2017,CAL,0.78,0.65,0.75,0.75,0.75,0,0.73,0.75,2100,,0.74
27/02/2017,CAL,0.78,0.65,0.75,0.75,0.75,0,0.73,0.75,57000,,0.74
28/02/2017,CAL,0.78,0.65,0.75,0.75,0.75,0,0.74,0.75,3900,,0.74
01/03/2017,CAL,0.78,0.65,0.75,0.75,0.75,0,0.74,0.75,7400,,0.74
02/03/2017,CAL,0.78,0.65,0.75,0.75,0.75,0,0.75,,6000,,0.74
03/03/2017,CAL,0.78,0.65,0.75,0.75,0.75,0,0.75,0.78,600,,0.74
07/03/2017,CAL,0.78,0.65,0.75,0.75,0.75,0,0.75,0.78,600,,0.74
08/03/2017,CAL,0.78,0.65,0.75,0.75,0.75,0,0.76,,13100,,0.74
09/03/2017,CAL,0.78,0.65,0.75,0.75,0.77,0.02,0.77,,300,,0.77
10/03/2017,CAL,0.78,0.65,0.77,0.77,0.77,0,0.75,0.76,5300,,0.77
13/03/2017,CAL,0.78,0.65,0.77,0.77,0.75,-0.02,0.74,0.75,1079900,,0.75
14/03/2017,CAL,0.78,0.65,0.75,0.75,0.75,0,0.74,0.75,0,,0.75
15/03/2017,CAL,0.78,0.65,0.75,0.75,0.74,-0.01,0.73,0.74,19300,,0.74
16/03/2017,CAL,0.78,0.65,0.74,0.74,0.74,0,0.73,0.74,30400,,0.74
17/03/2017,CAL,0.78,0.65,0.74,0.74,0.74,0,0.73,0.74,900,,0.74
20/03/2017,CAL,0.78,0.65,0.74,0.74,0.73,-0.01,0.73,0.74,700,,0.74
21/03/2017,CAL,0.78,0.65,0.73,0.73,0.73,0,0.72,0.73,18100,,0.74
22/03/2017,CAL,0.78,0.65,0.73,0.73,0.73,0,0.72,0.73,1000,,0.74
23/03/2017,CAL,0.78,0.65,0.73,0.73,0.73,0,0.72,0.73,5700,,0.74
24/03/2017,CAL,0.78,0.65,0.73,0.73,0.73,0,0.7,0.73,51500,,0.74
27/03/2017,CAL,0.8,0.65,0.73,0.73,0.8,0.07,,0.8,300,,0.8
28/03/2017,CAL,0.8,0.65,0.8,0.8,0.8,0,0.73,0.79,0,,0.8
29/03/2017,CAL,0.8,0.65,0.8,0.8,0.68,-0.12,,0.68,106000,,0.68
30/03/2017,CAL,0.8,0.58,0.68,0.68,0.58,-0.1,,0.58,4600,,0.58
31/03/2017,CAL,0.8,0.49,0.58,0.58,0.49,-0.09,0.5,,6748900,,0.5
03/04/2017,CAL,0.8,0.49,0.49,0.49,0.49,0,0.51,0.52,0,,0.5
04/04/2017,CAL,0.8,0.49,0.49,0.49,0.54,0.05,0.55,,14100,,0.55
05/04/2017,CAL,0.8,0.49,0.54,0.54,0.6,0.06,0.56,,5000,,0.6
06/04/2017,CAL,0.8,0.49,0.6,0.6,0.68,0.08,0.66,,30200,,0.69
07/04/2017,CAL,0.8,0.49,0.68,0.68,0.72,0.04,0.65,0.75,8500,,0.72
10/04/2017,CAL,0.8,0.49,0.72,0.72,0.71,-0.01,0.68,0.72,1600,,0.7
11/04/2017,CAL,0.8,0.49,0.71,0.72,0.68,-0.03,0.6,0.68,52300,,0.68
12/04/2017,CAL,0.8,0.49,0.68,0.68,0.67,-0.01,0.66,0.67,139300,,0.67
13/04/2017,CAL,0.8,0.49,0.67,0.67,0.67,0,0.66,0.67,16700,,0.67
18/04/2017,CAL,0.8,0.49,0.67,0.67,0.67,0,0.58,0.67,2300,,0.67
19/04/2017,CAL,0.8,0.49,0.67,0.67,0.58,-0.09,0.62,0.67,200,,0.58
20/04/2017,CAL,0.8,0.49,0.58,0.58,0.6,0.02,0.6,0.67,1100,,0.6
21/04/2017,CAL,0.8,0.49,0.6,0.6,0.65,0.05,0.66,0.68,16300,,0.65
24/04/2017,CAL,0.8,0.49,0.65,0.65,0.65,0,0.65,0.66,0,,0.65
25/04/2017,CAL,0.8,0.49,0.65,0.65,0.66,0.01,0.66,0.75,2400,,0.66
26/04/2017,CAL,0.8,0.49,0.66,0.66,0.75,0.09,0.66,0.75,100,,0.75
27/04/2017,CAL,0.8,0.49,0.75,0.75,0.69,-0.06,0.69,0.74,1000,,0.69
28/04/2017,CAL,0.8,0.49,0.69,0.69,0.72,0.03,0.72,0.75,19400,,0.72
02/05/2017,CAL,0.8,0.49,0.72,0.72,0.72,0,0.69,0.75,14500,,0.72
03/05/2017,CAL,0.8,0.49,0.72,0.72,0.72,0,0.69,0.72,6200,,0.72
04/05/2017,CAL,0.8,0.49,0.72,0.72,0.73,0.01,0.72,,256000,,0.75
05/05/2017,CAL,0.8,0.49,0.73,0.73,0.73,0,0.73,0.74,500,,0.75
08/05/2017,CAL,0.8,0.49,0.73,0.73,0.74,0.01,0.74,0.75,1300,,0.74
09/05/2017,CAL,0.8,0.49,0.74,0.74,0.74,0,0.74,0.75,0,,0.74
10/05/2017,CAL,0.8,0.49,0.74,0.74,0.74,0,0.71,,755400,,0.74
11/05/2017,CAL,0.8,0.49,0.74,0.74,0.74,0,0.72,0.75,10000,,0.74
12/05/2017,CAL,0.8,0.49,0.74,0.74,0.74,0,0.74,0.75,900,,0.74
15/05/2017,CAL,0.8,0.49,0.74,0.74,0.75,0.01,0.74,,4000,,0.74
16/05/2017,CAL,0.8,0.49,0.75,0.74,0.75,0,0.75,,9000,,0.74
17/05/2017,CAL,0.8,0.49,0.75,0.74,0.76,0.01,0.75,,6600,,0.74
18/05/2017,CAL,0.8,0.49,0.76,0.76,0.77,0.01,0.76,0.77,4000,,0.77
19/05/2017,CAL,0.8,0.49,0.77,0.76,0.77,0,0.77,,700,,0.77
22/05/2017,CAL,0.8,0.49,0.77,0.76,0.77,0,0.76,0.77,8900,,0.77
23/05/2017,CAL,0.8,0.49,0.77,0.76,0.77,0,0.77,,164600,,0.77
24/05/2017,CAL,0.8,0.49,0.77,0.76,0.77,0,0.77,,700,,0.77
26/05/2017,CAL,0.8,0.49,0.77,0.76,0.77,0,0.77,,500,,0.77
29/05/2017,CAL,0.8,0.49,0.77,0.76,0.77,0,,0.77,100000,,0.77
30/05/2017,CAL,0.8,0.49,0.77,0.76,0.77,0,0.77,,5300,,0.77
31/05/2017,CAL,0.8,0.49,0.77,0.76,0.77,0,0.77,,1400,,0.77
01/06/2017,CAL,0.8,0.49,0.77,0.76,0.77,0,0.77,,1000,,0.77
02/06/2017,CAL,0.8,0.49,0.77,0.76,0.77,0,,,115200,,0.77
05/06/2017,CAL,0.8,0.49,0.77,0.76,0.77,0,,0.77,0,,0.77
06/06/2017,CAL,0.8,0.49,0.77,0.77,0.77,0,0.77,,87700,,0.77
07/06/2017,CAL,0.8,0.49,0.77,0.77,0.78,0.01,0.78,0.8,3800,,0.78
08/06/2017,CAL,0.8,0.49,0.78,0.77,0.8,0.02,0.77,0.78,1600,,0.78
09/06/2017,CAL,0.8,0.49,0.8,0.8,0.8,0,0.8,,8400,,0.78
12/06/2017,CAL,0.8,0.49,0.8,0.8,0.8,0,0.8,0.82,37000,,0.78
13/06/2017,CAL,0.8,0.49,0.8,0.8,0.8,0,0.81,0.82,1500,,0.78
14/06/2017,CAL,0.81,0.49,0.8,0.8,0.81,0.01,,0.82,3100,,0.81
15/06/2017,CAL,0.81,0.49,0.81,0.8,0.82,0.01,0.81,0.82,100,,0.82
16/06/2017,CAL,0.81,0.49,0.82,0.82,0.82,0,0.82,0.85,50500,,0.82
19/06/2017,CAL,0.81,0.49,0.82,0.82,0.82,0,0.82,0.85,0,,0.82
20/06/2017,CAL,0.81,0.49,0.82,0.82,0.82,0,0.82,0.85,4100,,0.82
21/06/2017,CAL,0.82,0.49,0.82,0.82,0.82,0,0.82,0.84,1000,,0.82
22/06/2017,CAL,0.83,0.49,0.82,0.82,0.83,0.01,0.83,0.84,100,,0.83
23/06/2017,CAL,0.85,0.49,0.83,0.82,0.85,0.02,0.84,0.85,39100,,0.85
27/06/2017,CAL,0.85,0.49,0.85,0.82,0.85,0,0.85,0.87,16200,,0.87
28/06/2017,CAL,0.85,0.49,0.85,0.82,0.85,0,0.85,,700,,0.87
29/06/2017,CAL,0.85,0.49,0.85,0.85,0.85,0,0.85,,13600,,0.87
30/06/2017,CAL,0.85,0.49,0.85,0.85,0.85,0,0.85,,11000,,0.87
04/07/2017,CAL,0.85,0.49,0.85,0.85,0.85,0,,0.85,3600,,0.85
05/07/2017,CAL,0.85,0.49,0.85,0.85,0.85,0,,0.85,300,,0.85
06/07/2017,CAL,0.85,0.49,0.85,0.85,0.85,0,,0.85,21500,,0.85
07/07/2017,CAL,0.85,0.49,0.85,0.85,0.85,0,,0.85,12500,,0.85
10/07/2017,CAL,0.85,0.49,0.85,0.85,0.85,0,0.85,0.86,4600,,0.85
11/07/2017,CAL,0.87,0.49,0.85,0.85,0.86,0.01,,0.85,44800,,0.85
12/07/2017,CAL,0.87,0.49,0.86,0.86,0.85,-0.01,0.84,0.85,10300,,0.84
13/07/2017,CAL,0.87,0.49,0.85,0.86,0.85,0,0.8,0.85,600,,0.85
14/07/2017,CAL,0.87,0.49,0.85,0.85,0.85,0,0.85,0.9,373600,,0.85
17/07/2017,CAL,0.88,0.49,0.85,0.85,0.88,0.03,0.85,0.88,2200,,0.88
18/07/2017,CAL,0.88,0.49,0.88,0.88,0.88,0,0.88,0.9,2900,,0.88
19/07/2017,CAL,0.88,0.49,0.88,0.88,0.88,0,0.88,0.9,3400,,0.88
20/07/2017,CAL,0.9,0.49,0.88,0.88,0.9,0.02,0.9,0.95,81800,,0.9
21/07/2017,CAL,0.9,0.49,0.9,0.88,0.9,0,0.88,0.9,112600,,0.9
24/07/2017,CAL,0.9,0.49,0.9,0.9,0.9,0,0.89,0.9,4300,,0.9
25/07/2017,CAL,0.9,0.49,0.9,0.9,0.9,0,0.88,0.9,33800,,0.9
26/07/2017,CAL,0.9,0.49,0.9,0.9,0.9,0,0.88,0.89,10100,,0.9
27/07/2017,CAL,0.9,0.49,0.9,0.9,0.9,0,0.88,0.9,0,,0.9
28/07/2017,CAL,0.9,0.49,0.9,0.9,0.9,0,0.89,0.9,0,,0.9
31/07/2017,CAL,0.9,0.49,0.9,0.9,0.9,0,0.89,0.9,12000,,0.9
01/08/2017,CAL,0.9,0.49,0.9,0.9,0.9,0,0.89,0.9,1600,,0.9
02/08/2017,CAL,0.9,0.49,0.9,0.9,0.88,-0.02,0.89,0.9,3900,,0.88
03/08/2017,CAL,0.9,0.49,0.88,0.88,0.88,0,0.85,0.88,193900,,0.88
04/08/2017,CAL,0.9,0.49,0.88,0.88,0.88,0,0.85,,279700,,0.88
07/08/2017,CAL,0.9,0.49,0.88,0.88,0.88,0,0.88,0.9,127800,,0.88
08/08/2017,CAL,0.9,0.49,0.88,0.88,0.88,0,0.88,0.9,12000,,0.88
09/08/2017,CAL,0.9,0.49,0.88,0.88,0.9,0.02,0.9,0.91,105700,,0.9
10/08/2017,CAL,0.9,0.49,0.9,0.9,0.9,0,0.9,0.91,0,,0.9
11/08/2017,CAL,0.91,0.49,0.9,0.9,0.91,0.01,0.91,0.92,40000,,0.91
14/08/2017,CAL,0.91,0.49,0.91,0.91,0.91,0,0.91,0.92,148800,,0.91
15/08/2017,CAL,0.91,0.49,0.91,0.91,0.91,0,0.91,,3200,,0.91
16/08/2017,CAL,0.91,0.49,0.91,0.91,0.91,0,0.91,,2653600,,0.91
17/08/2017,CAL,0.91,0.49,0.91,0.91,0.91,0,0.88,,2200,,0.91
18/08/2017,CAL,0.91,0.49,0.91,0.91,0.91,0,0.91,1,700,,0.91
21/08/2017,CAL,0.92,0.49,0.91,0.91,0.92,0.01,0.92,1,89400,,0.92
22/08/2017,CAL,0.95,0.49,0.92,0.92,0.95,0.03,0.95,1,50000,,0.95
23/08/2017,CAL,0.97,0.49,0.95,0.95,0.96,0.01,0.97,1,120000,,0.97
24/08/2017,CAL,0.99,0.49,0.96,0.96,0.98,0.02,0.98,0.99,50200,,0.99
25/08/2017,CAL,1,0.49,0.98,0.98,1,0.02,0.99,1,233000,,0.99
28/08/2017,CAL,1,0.49,1,1,1,0,0.98,1,5400,,0.99
29/08/2017,CAL,1,0.49,1,1,1,0,1,,1001800,,0.99
30/08/2017,CAL,1,0.49,1,1,1,0,0.92,,75300,,0.99
31/08/2017,CAL,1,0.49,1,1,1,0,0.92,1,3100,,0.99
04/09/2017,CAL,1,0.49,1,1,1,0,1,,8400,,0.99
05/09/2017,CAL,1,0.49,1,1,1,0,1,,10300,,0.99
06/09/2017,CAL,1,0.49,1,1,1,0,0.97,,4600,,0.99
07/09/2017,CAL,1,0.49,1,1,1,0,0.97,,162400,,0.99
08/09/2017,CAL,1,0.49,1,1,1,0,0.92,1,5400,,0.99
11/09/2017,CAL,1,0.49,1,1,1,0,1,1.02,9100,,0.99
12/09/2017,CAL,1,0.49,1,1,1,0,1,1.02,1200,,0.99
13/09/2017,CAL,1.01,0.49,1,1,1.01,0.01,1,1.02,873100,,1.01
14/09/2017,CAL,1.01,0.49,1.01,1.01,1,-0.01,0.96,1,595100,,1
15/09/2017,CAL,1.01,0.49,1,1,1,0,0.92,1,0,,1
18/09/2017,CAL,1.01,0.49,1,1,1,0,1,,48300,,1
19/09/2017,CAL,1.01,0.49,1,1,1,0,,1,1800,,1
20/09/2017,CAL,1.01,0.49,1,1,1,0,,1,19400,,1
22/09/2017,CAL,1.01,0.49,1,1,1,0,,1,26400,,1
25/09/2017,CAL,1.01,0.49,1,1,1,0,,1,200,,1
26/09/2017,CAL,1.01,0.49,1,1,1,0,,1,2000,,1
27/09/2017,CAL,1.01,0.49,1,1,1,0,,1,5000,,1
28/09/2017,CAL,1.01,0.49,1,1,1,0,,1,3500,,1
29/09/2017,CAL,1.01,0.49,1,1,1,0,,,1061400,,1
02/10/2017,CAL,1.01,0.49,1,1,1,0,,1,500,,1
03/10/2017,CAL,1.01,0.49,1,1,1,0,1,,2800,,1
04/10/2017,CAL,1.01,0.49,1,1,1,0,,0.03,1400,,1
05/10/2017,CAL,1.01,0.49,1,1,1.01,0.01,1,1.01,1820600,,1.01
06/10/2017,CAL,1.01,0.49,1.01,1.01,1.01,0,1,1.01,4300,,1.01
09/10/2017,CAL,1.01,0.49,1.01,1.01,1.01,0,1,1.01,200,,1.01
10/10/2017,CAL,1.01,0.49,1.01,1.01,1,-0.01,,1,2900,,1
11/10/2017,CAL,1.01,0.49,1,1,1,0,,1.01,19600,,1.01
12/10/2017,CAL,1.01,0.49,1,1,1,0,1,1.01,202100,,1.01
13/10/2017,CAL,1.01,0.49,1,1,1.01,0.01,1.01,,5200,,1.01
16/10/2017,CAL,1.01,0.49,1.01,1.01,1.01,0,,1.01,4091100,,1.01
17/10/2017,CAL,1.01,0.49,1.01,1.01,1.01,0,,,1052600,,1.01
18/10/2017,CAL,1.06,0.49,1.01,1.01,1.05,0.04,1.01,,6700,,1.06
19/10/2017,CAL,1.06,0.49,1.05,1.05,1.05,0,1.01,1.05,0,,1.06
20/10/2017,CAL,1.06,0.49,1.05,1.05,1.05,0,1,1.05,0,,1.06
23/10/2017,CAL,1.06,0.49,1.05,1.05,1.05,0,,,0,,1.06
24/10/2017,CAL,1.06,0.49,1.05,1.05,1.05,0,,1.05,1800,,1.06
25/10/2017,CAL,1.06,0.49,1.05,1.05,1.05,0,,1.05,8600,,1.06
26/10/2017,CAL,1.06,0.49,1.05,1.05,1.05,0,1,1.05,0,,1.06
27/10/2017,CAL,1.06,0.49,1.05,1.05,1.05,0,,1.05,3000,,1.06
30/10/2017,CAL,1.06,0.49,1.05,1.05,1.05,0,,1.05,1000,,1.06
31/10/2017,CAL,1.06,0.49,1.05,1.05,1.05,0,,1.04,4700,,1.06
01/11/2017,CAL,1.06,0.49,1.05,1.05,1.05,0,,,3987800,,1.06
02/11/2017,CAL,1.06,0.49,1.05,1.05,1.05,0,1.05,1.1,0,,1.06
03/11/2017,CAL,1.06,0.49,1.05,1.05,1.05,0,1,1.05,3900,,1.06
06/11/2017,CAL,1.06,0.49,1.05,1.05,1.05,0,1.02,1.05,0,,1.06
07/11/2017,CAL,1.06,0.49,1.05,1.05,1.05,0,1,,12200,,1.06
08/11/2017,CAL,1.06,0.49,1.05,1.05,1.05,0,1.03,,22500,,1.06
09/11/2017,CAL,1.06,0.49,1.05,1.05,1.05,0,1.05,1.07,2300,,1.06
10/11/2017,CAL,1.06,0.49,1.05,1.05,1.06,0.01,1.05,1.07,3500,,1.06
13/11/2017,CAL,1.06,0.49,1.06,1.06,1.06,0,1.06,1.08,200,,1.06
14/11/2017,CAL,1.06,0.49,1.06,1.06,1.06,0,1.06,,4300,,1.06
15/11/2017,CAL,1.06,0.49,1.06,1.06,1.06,0,1.05,,102200,,1.06
16/11/2017,CAL,1.06,0.49,1.06,1.06,1.06,0,1.06,,1200,,1.06
17/11/2017,CAL,1.06,0.49,1.06,1.06,1.06,0,1.05,1.06,0,,1.06
20/11/2017,CAL,1.06,0.49,1.06,1.06,1.06,0,1.06,1.08,10300,,1.06
21/11/2017,CAL,1.06,0.49,1.06,1.06,1.06,0,1,1.06,53600,,1.06
22/11/2017,CAL,1.06,0.49,1.06,1.06,1.06,0,1,1.06,2100,,1.06
23/11/2017,CAL,1.06,0.49,1.06,1.06,1.06,0,1,,12200,,1.06
24/11/2017,CAL,1.1,0.49,1.06,1.06,1.1,0.04,1.06,1.1,1002200,,1.1
27/11/2017,CAL,1.1,0.49,1.1,1.1,1.1,0,1.06,,5200,,1.1
28/11/2017,CAL,1.1,0.49,1.1,1.1,1.05,-0.05,1.01,1.05,1400,,1.05
29/11/2017,CAL,1.1,0.49,1.05,1.05,1.05,0,1.05,,25600,,1.05
30/11/2017,CAL,1.1,0.49,1.05,1.05,1.05,0,1.01,,3300,,1.05
04/12/2017,CAL,1.1,0.49,1.05,1.05,1.05,0,1.05,1.06,0,,1.05
05/12/2017,CAL,1.1,0.49,1.05,1.05,1.05,0,1.06,,5200,,1.05
06/12/2017,CAL,1.1,0.49,1.05,1.05,1.1,0.05,1.06,,1895400,,1.06
07/12/2017,CAL,1.1,0.49,1.1,1.1,1.1,0,1.06,,0,,1.06
08/12/2017,CAL,1.1,0.49,1.1,1.1,1.06,-0.04,1.06,1.1,2500,,1.06
11/12/2017,CAL,1.1,0.49,1.06,1.06,1.06,0,1.06,1.1,2100,,1.06
12/12/2017,CAL,1.1,0.49,1.06,1.06,1.06,0,,,1600,,1.06
13/12/2017,CAL,1.1,0.49,1.06,1.06,1.1,0.04,,1.06,447800,,1.1
14/12/2017,CAL,1.1,0.49,1.1,1.1,1.09,-0.01,1,1.1,5600,,1.1
15/12/2017,CAL,1.1,0.49,1.09,1.09,1.09,0,,1.1,0,,1.1
18/12/2017,CAL,1.1,0.49,1.09,1.09,1.1,0.01,,1.1,1400,,1.1
19/12/2017,CAL,1.1,0.49,1.1,1.1,1.1,0,,,7100,,1.1
20/12/2017,CAL,1.1,0.49,1.1,1.1,1.1,0,,,0,,1.1
21/12/2017,CAL,1.1,0.49,1.1,1.1,1.1,0,,1.1,500,,1.1
21/12/2017,CAL,1.1,0.49,1.1,1.1,1.1,0,,1.1,0,,1.1
27/12/2017,CAL,1.1,0.49,1.1,1.1,1.08,-0.02,1.05,1.08,600,,1.08
28/12/2017,CAL,1.1,0.49,1.08,1.08,1.08,0,,1.08,5100,,1.08
29/12/2017,CAL,1.1,0.49,1.08,1.08,1.08,0,,1.08,1000,,1.08
02/01/2018,CAL,1.08,1.08,1.08,1.08,1.08,0,,,0,,1.08
03/01/2018,CAL,1.08,1.08,1.08,1.08,1.08,0,1.08,1.09,46100,,1.08
04/01/2018,CAL,1.09,1.08,1.08,1.08,1.09,0.01,1.08,,7600,,1.08
05/01/2018,CAL,1.09,1.08,1.09,1.08,1.09,0,1.09,,7000,,1.08
08/01/2018,CAL,1.14,1.08,1.09,1.09,1.14,0.05,1.14,1.18,13900,,1.14
09/01/2018,CAL,1.17,1.08,1.14,1.14,1.15,0.01,1.15,1.17,212100,,1.17
10/01/2018,CAL,1.18,1.08,1.15,1.15,1.18,0.03,1.19,1.21,30000,,1.21
11/01/2018,CAL,1.19,1.08,1.18,1.18,1.19,0.01,1.19,1.2,3700,,1.19
12/01/2018,CAL,1.19,1.08,1.19,1.19,1.17,-0.02,1.15,,23000,,1.17
15/01/2018,CAL,1.19,1.08,1.17,1.17,1.19,0.02,1.16,1.18,18100,,1.18
